"# BBC Backstage world weather locations, as of 2 Nov 2008",,,,,
"# city, country, latitude, longtitude, observation feed, forecast feed",,,,,
NASHVILLE, UNITED STATES OF AMERICA,36.12,-86.68,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/466.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/466.xml
NATCHEZ, UNITED STATES OF AMERICA,32.32,-90.08,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/467.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/467.xml
NEW HAVEN, UNITED STATES OF AMERICA,41.17,-73.13,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/468.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/468.xml
NEWPORT, UNITED STATES OF AMERICA,41.73,-71.43,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/469.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/469.xml
NORFOLK, UNITED STATES OF AMERICA,36.9,-76.2,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/470.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/470.xml
NORWICH, UNITED STATES OF AMERICA,41.73,-71.43,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/471.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/471.xml
OCEAN CITY, UNITED STATES OF AMERICA,37.93,-75.48,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/472.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/472.xml
OKLAHOMA CITY, UNITED STATES OF AMERICA,35.38,-97.6,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/473.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/473.xml
OMAHA, UNITED STATES OF AMERICA,42.4,-96.38,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/474.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/474.xml
OTTAWA, CANADA,45.32,-75.67,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/475.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/475.xml
PITTSBURGH, UNITED STATES OF AMERICA,40.5,-80.18,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/476.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/476.xml
PRINCE GEORGE, CANADA,53.88,-122.68,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/477.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/477.xml
PROVIDENCE, UNITED STATES OF AMERICA,41.73,-71.43,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/478.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/478.xml
QUINCY, UNITED STATES OF AMERICA,38.82,-92.22,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/479.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/479.xml
RAPID CITY, UNITED STATES OF AMERICA,44.05,-103.05,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/480.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/480.xml
REGINA, CANADA,50.43,-104.67,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/481.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/481.xml
RENO, UNITED STATES OF AMERICA,39.5,-119.78,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/482.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/482.xml
RICHMOND, UNITED STATES OF AMERICA,37.5,-77.33,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/483.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/483.xml
ROCHESTER, UNITED STATES OF AMERICA,43.92,-92.5,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/484.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/484.xml
SACRAMENTO, UNITED STATES OF AMERICA,37.9,-121.25,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/485.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/485.xml
SAN ANTONIO, UNITED STATES OF AMERICA,29.53,-98.47,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/486.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/486.xml
SAN DIEGO, UNITED STATES OF AMERICA,32.73,-117.17,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/487.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/487.xml
SANTA BARBARA, UNITED STATES OF AMERICA,34.9,-120.45,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/488.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/488.xml
SANTA FE, UNITED STATES OF AMERICA,35.05,-106.62,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/489.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/489.xml
SANTA ROSA, UNITED STATES OF AMERICA,37.62,-122.38,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/490.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/490.xml
SASKATOON, CANADA,52.17,-106.68,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/491.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/491.xml
SAVANNAH, UNITED STATES OF AMERICA,32.13,-81.2,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/492.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/492.xml
SCOTTSBLUFF, UNITED STATES OF AMERICA,41.87,-103.6,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/493.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/493.xml
SHERIDAN, UNITED STATES OF AMERICA,44.77,-106.97,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/494.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/494.xml
SIOUX CITY, UNITED STATES OF AMERICA,42.4,-96.38,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/495.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/495.xml
SIOUX FALLS, UNITED STATES OF AMERICA,43.58,-96.73,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/496.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/496.xml
SOUTH BEND, UNITED STATES OF AMERICA,41.7,-86.32,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/497.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/497.xml
SPRINGFIELD, UNITED STATES OF AMERICA,37.23,-93.38,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/498.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/498.xml
ST CLOUD, UNITED STATES OF AMERICA,45.55,-94.07,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/499.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/499.xml
ST LOUIS, UNITED STATES OF AMERICA,38.75,-90.37,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/500.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/500.xml
ST PAUL, UNITED STATES OF AMERICA,44.88,-93.22,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/501.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/501.xml
SUDBURY, CANADA,46.62,-80.8,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/502.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/502.xml
THUNDER BAY, CANADA,48.37,-89.32,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/503.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/503.xml
TOPEKA, UNITED STATES OF AMERICA,39.07,-95.63,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/504.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/504.xml
TULSA, UNITED STATES OF AMERICA,36.2,-95.88,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/505.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/505.xml
TUPELO, UNITED STATES OF AMERICA,34.27,-88.77,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/506.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/506.xml
WACO, UNITED STATES OF AMERICA,31.62,-97.22,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/507.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/507.xml
WHEELING, UNITED STATES OF AMERICA,40.5,-80.18,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/508.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/508.xml
WHITE PLAINS, UNITED STATES OF AMERICA,40.77,-73.9,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/509.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/509.xml
WICHITA, UNITED STATES OF AMERICA,37.65,-97.43,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/510.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/510.xml
WILLIAMSBURG, UNITED STATES OF AMERICA,36.9,-76.2,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/511.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/511.xml
WILMINGTON, UNITED STATES OF AMERICA,39.88,-75.25,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/512.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/512.xml
WINTER PARK, UNITED STATES OF AMERICA,39.87,-104.67,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/513.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/513.xml
WORCESTER, UNITED STATES OF AMERICA,41.73,-71.43,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/514.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/514.xml
YORK, UNITED STATES OF AMERICA,39.18,-76.67,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/515.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/515.xml
YUMA, UNITED STATES OF AMERICA,32.65,-114.6,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/516.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/516.xml
ZARAGOZA, SPAIN,41.67,-1.02,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/517.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/517.xml
ABILENE, UNITED STATES OF AMERICA,39.55,-97.65,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/518.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/518.xml
ARLINGTON, UNITED STATES OF AMERICA,40.65,-73.78,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/519.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/519.xml
JACKSON, UNITED STATES OF AMERICA,42.82,-108.73,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/520.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/520.xml
SUN VALLEY, UNITED STATES OF AMERICA,42.92,-112.6,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/521.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/521.xml
HANNOVER, GERMANY,52.47,9.7,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/522.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/522.xml
BADEN BADEN, GERMANY,49.03,8.37,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/523.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/523.xml
SAN JOSE, COSTA RICA,10,-84.22,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/524.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/524.xml
ABECHE, CHAD,13.85,20.85,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1000.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1000.xml
ABIDJAN, IVORY COAST,5.25,-3.93,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1001.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1001.xml
ABU KAMMASH, LIBYA,32.88,12.08,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1002.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1002.xml
ABU SIMBEL, EGYPT,21.82,31.48,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1003.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1003.xml
ABU ZENIMA, EGYPT,29.58,32.72,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1004.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1004.xml
ABUJA, NIGERIA,9.25,7,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1005.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1005.xml
ABU-RUDEIS, EGYPT,28.23,33.62,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1006.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1006.xml
ADDIS ABABA, ETHIOPIA,9.03,38.75,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1007.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1007.xml
ADRAR, ALGERIA,27.88,-0.28,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1008.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1008.xml
AGADEZ, NIGER,16.97,7.98,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1009.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1009.xml
AGADIR - AL MASSIRA INTERNATIONAL, MOROCCO,30.33,-9.4,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1010.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1010.xml
AKIM ODA, GHANA,5.93,-0.98,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1011.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1011.xml
AKJOUJT, MAURITANIA,19.75,-14.37,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1012.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1012.xml
AL HOCEIMA - CHERIF AL IDRISSI INTERNATIONAL, MOROCCO,35.18,-3.85,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1013.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1013.xml
ALEXANDER BAY, SOUTH AFRICA,-28.57,16.53,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1014.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1014.xml
ALINDAO, CENTRAL AFRICAN REPUBLIC,5.05,21.2,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1015.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1015.xml
ALIWAL NORTH, SOUTH AFRICA,-30.8,26.88,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1016.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1016.xml
ALLDAYS, SOUTH AFRICA,-22.68,29.1,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1017.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1017.xml
AM-TIMAN, CHAD,11.03,20.28,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1018.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1018.xml
ANALAVA, MADAGASCAR,-14.63,47.77,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1019.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1019.xml
ANGO-ANGO, CONGO DEMOCRATIC REPUBLIC OF,5.4,26.5,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1020.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1020.xml
ANNABA, ALGERIA,36.83,7.82,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1021.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1021.xml
ANTANANARIVO, MADAGASCAR,-18.8,47.48,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1022.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1022.xml
ANTSIRABE, MADAGASCAR,-19.82,47.07,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1023.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1023.xml
ANTSIRANANA, MADAGASCAR,-22.8,47.83,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1024.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1024.xml
ANTSOHIHY, MADAGASCAR,-14.88,47.98,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1025.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1025.xml
APAPA, NIGERIA,6.58,3.33,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1026.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1026.xml
AROMA, SUDAN,15.47,36.4,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1027.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1027.xml
ARUA, UGANDA,3.05,30.92,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1028.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1028.xml
ARUSHA, TANZANIA,-3.42,37.07,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1029.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1029.xml
ARZEW, ALGERIA,35.82,-0.27,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1030.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1030.xml
ASSAB, ERITREA,13.07,42.72,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1031.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1031.xml
ASWAN, EGYPT,23.97,32.78,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1032.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1032.xml
ASYUT, EGYPT,27.05,31.02,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1033.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1033.xml
ATAKPAME, TOGO,7.58,1.12,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1034.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1034.xml
ATAR, MAURITANIA,20.52,-13.07,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1035.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1035.xml
ATBARA, SUDAN,17.7,33.97,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1036.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1036.xml
ATI, CHAD,13.22,18.32,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1037.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1037.xml
ATLANTIS, SOUTH AFRICA,-33.47,18.72,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1038.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1038.xml
AXIM, GHANA,4.87,-2.23,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1039.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1039.xml
BAHAR DAR, ETHIOPIA,11.6,37.42,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1040.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1040.xml
BAHARIA, EGYPT,28.33,28.9,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1041.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1041.xml
BAMAKO, MALI,12.53,-7.95,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1042.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1042.xml
BAMBARI, CENTRAL AFRICAN REPUBLIC,5.85,20.65,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1043.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1043.xml
BAMENDA, CAMEROON,6.05,10.12,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1044.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1044.xml
BANANA, CONGO DEMOCRATIC REPUBLIC OF,-4.82,11.9,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1045.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1045.xml
BANDUNDU, CONGO DEMOCRATIC REPUBLIC OF,-3.3,17.35,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1046.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1046.xml
BANGASSOU, CENTRAL AFRICAN REPUBLIC,4.73,22.83,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1047.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1047.xml
BANGUI, CENTRAL AFRICAN REPUBLIC,4.4,18.52,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1048.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1048.xml
BANJUL, GAMBIA THE,13.2,-16.63,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1049.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1049.xml
BANYO, CAMEROON,6.78,11.82,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1050.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1050.xml
BASSE, GAMBIA THE,13.32,-14.22,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1051.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1051.xml
BATA, EQUATORIAL GUINEA,0.45,9.42,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1052.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1052.xml
BATOURI, CAMEROON,4.47,14.37,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1053.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1053.xml
BAUCHI, NIGERIA,10.28,9.82,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1054.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1054.xml
BEAUFORT WEST, SOUTH AFRICA,-32.35,22.55,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1055.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1055.xml
BEIRA, MOZAMBIQUE,-19.8,34.9,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1056.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1056.xml
BEITBRIDGE, ZIMBABWE,-22.22,30,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1057.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1057.xml
BELLVILLE, SOUTH AFRICA,-33.97,18.6,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1058.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1058.xml
BENGUELA, ANGOLA,-12.58,13.42,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1059.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1059.xml
BENI-MELLAL, MOROCCO,32.37,-6.4,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1060.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1060.xml
BENIN, NIGERIA,6.32,5.6,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1061.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1061.xml
BERBERA, SOMALIA,10.42,45.02,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1062.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1062.xml
BERBERATI, CENTRAL AFRICAN REPUBLIC,4.25,15.8,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1063.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1063.xml
BERTOUA, CAMEROON,4.6,13.73,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1064.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1064.xml
BETHLEHEM, SOUTH AFRICA,-28.25,28.33,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1065.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1065.xml
BIDA, NIGERIA,9.1,6.02,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1066.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1066.xml
BILMA, NIGER,18.68,12.92,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1067.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1067.xml
BIRAO, CENTRAL AFRICAN REPUBLIC,10.28,22.78,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1068.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1068.xml
BISHO, SOUTH AFRICA,-32.9,27.28,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1069.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1069.xml
BISKRA, ALGERIA,34.8,5.73,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1070.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1070.xml
BISSAU, GUINEA-BISSAU,-33.03,27.83,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1071.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1071.xml
BITAM, GABON,2.08,11.48,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1072.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1072.xml
BIZERTE, TUNISIA,37.25,9.8,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1073.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1073.xml
BLOEMFONTEIN, SOUTH AFRICA,-29.1,26.3,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1074.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1074.xml
BO, SIERRA LEONE,7.95,-11.77,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1075.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1075.xml
BOBO-DIOULASSO, BURKINA,11.17,-4.32,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1076.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1076.xml
BOHICON, BENIN,7.17,2.07,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1077.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1077.xml
BOKE, GUINEA,10.93,-14.32,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1078.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1078.xml
BOLAMA, GUINEA-BISSAU,11.58,-15.48,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1079.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1079.xml
BOL-BERIM, CHAD,13.43,14.73,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1080.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1080.xml
BOLE, GHANA,10.33,-3.18,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/1081.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/1081.xml
